year,plot,treatment,species,cover
2014,16_3,F,PLJA,13.5
2014,1_4,F,TILA2,8
2014,10_1,F,TILA2,50
2014,14_1,F,KAPA,0.05
2014,14_3,F,KAPA,0.75
2014,11_4,F,HYFIC,0.75
2014,8_2,F,BOGR2,1.5
2014,16_2,F,PLJA,18.5
2014,6_4,F,KAPA,32
2014,11_2,F,CHSE7,0.75
2014,8_1,F,KAPA,22
2014,6_3,F,KAPA,41
2014,19_3,F,CHSES,0.5
2014,19_1,F,MUAR2,1.75
2014,14_2,F,KAPA,1
2014,6_2,F,BOGR2,1.25
2014,11_2,F,SPORO,0.25
2014,11_4,F,SPPO6,2.1
2014,1_3,F,TILA2,7.25
2014,1_1,F,KAPA,55
2014,8_1,F,MUAR2,1
2014,1_2,F,KAPA,21.25
2014,10_1,F,SPPO6,0.5
2014,19_1,F,SPORO,0.25
2014,11_3,F,TILA2,9
2014,16_2,F,BOGR2,9.5
2014,4_1,F,BAMU,2.5
2014,14_1,F,BOGR2,2.25
2014,11_3,F,SPPO6,1
2014,6_1,F,BOGR2,0.25
2014,11_1,F,MUAR2,2.5
2014,11_1,F,BOER4,13.25
2014,10_4,F,TILA2,9
2014,14_3,F,BOGR2,4.5
2014,11_3,F,SPCO4,21
2015,7_4,C,BOER4,4.5
2015,20_4,C,BOER4,23.25
2015,15_4,C,PLJA,16.5
2015,9_2,C,BOER4,18
2015,12_3,C,HODR,0.35
2015,13_2,C,PLJA,16
2015,12_4,C,HODR,1
2015,13_1,C,PLJA,9
2015,3_4,C,PLJA,7.25
2015,5_3,C,BOER4,12.5
2015,15_1,C,PLJA,40.1
2015,13_4,C,SPORO,1.75
2015,18_4,C,PLJA,19.75
2015,2_2,C,BOGR2,34.25
2015,18_2,C,SPORO,1.25
2015,3_1,C,BOGR2,4
2015,13_2,C,SPPO6,0.25
2015,5_4,C,BOER4,6.5
2015,2_1,C,BOGR2,31.5
2015,20_2,C,MAPIP,17.5
2015,13_4,C,PLJA,13.75
2015,7_3,C,BOER4,0.1
2015,15_3,C,PLJA,33
2015,15_4,C,SPORO,0.5
2015,9_4,C,BOER4,13.75
2015,3_2,C,BOGR2,7
2015,15_1,C,SPPO6,0.3
2015,18_1,C,SPORO,1.75
2015,15_4,C,SPPO6,0.25
2015,12_2,C,MAPIP,2.5
2015,18_1,C,PLJA,15.6
2015,15_3,C,SPORO,0.5
2015,15_2,C,SPPO6,0.1
2015,13_3,C,SPORO,1
2015,7_1,C,PLJA,19.85
2015,7_4,C,PLJA,21.75
2015,5_1,C,BOER4,0.1
2015,5_1,C,PLJA,22.25
2015,15_2,C,SCBR2,2.6
2015,20_1,C,MAPIP,4
2015,15_3,C,SPPO6,0.75
2015,13_2,C,SPORO,0.75
2015,9_1,C,BOER4,44
2015,18_3,C,PLJA,18.6
2015,12_2,C,BOER4,43.5
2015,12_2,C,SOEL,0.5
2015,12_3,C,SOEL,0.5
2015,15_1,C,MUAR2,3.5
2015,13_4,C,SPPO6,0.1
2015,18_3,C,SPORO,0.75
2015,20_1,C,EPTO,3
2015,2_3,C,BOGR2,22
2015,12_2,C,EPTO,27
2015,12_4,C,BOER4,3.5
2015,2_4,C,BOGR2,10.35
2015,3_3,C,BOGR2,3.25
2015,13_3,C,SCBR2,0.85
2015,9_1,C,MAPIP,2
2015,12_3,C,EPTO,6
2015,20_3,C,MAPIP,0.1
2015,20_4,C,MAPIP,8
2015,20_4,C,DAPU7,0.1
2015,12_1,C,SOEL,1.25
2015,9_4,C,MAPIP,4
2015,7_2,C,BOER4,1.5
2015,20_4,C,BOGR2,0.75
2015,15_4,C,BOGR2,6.5
2015,18_2,C,PLJA,15
2015,13_4,C,SCBR2,0.85
2015,3_3,C,PLJA,4
2015,12_1,C,DANAN,3
2015,12_3,C,BOER4,18.5
2015,5_3,C,PLJA,10.25
2015,20_3,C,BOER4,19
2015,20_1,C,SPORO,5.5
2015,20_4,C,SPORO,2.5
2015,12_2,C,DANAN,7.5
2015,12_3,C,DANAN,1
2015,13_3,C,PLJA,18
2015,13_3,C,SOEL,0.6
2015,20_3,C,KRLA2,0.5
2015,7_1,C,BOER4,2
2015,13_1,C,SCBR2,1.85
2015,5_4,C,PLJA,16.75
2015,7_4,C,SPORO,3
2015,7_3,C,SPORO,3
2015,20_1,C,SPPO6,1.5
2015,9_3,C,BOER4,27
2015,3_4,C,BOGR2,2.5
2015,5_4,C,SPORO,1
2015,15_2,C,PLJA,43.6
2015,5_2,C,BOGR2,3.5
2015,5_4,C,BOGR2,3
2015,9_2,C,MUAR2,1.85
2015,13_2,C,SCBR2,1.9
2015,5_1,C,SPORO,0.5
2015,12_4,C,MAPIP,0.25
2015,12_1,C,MAPIP,3
2015,7_1,C,SATR12,1
2015,15_1,C,SCBR2,0.25
2015,7_3,C,SATR12,1
2015,9_1,C,SATR12,7
2015,20_2,C,MUAR2,7.5
2015,5_1,C,SATR12,0.5
2015,20_4,C,EPTO,5.5
2015,13_2,C,BOGR2,0.5
2015,7_3,C,PLJA,17.1
2015,5_2,C,SATR12,0.5
2015,7_1,C,SPORO,1.5
2015,18_3,C,SATR12,0.5
2015,20_1,C,SATR12,1.5
2015,9_3,C,SPORO,0.5
2015,20_3,C,SPPO6,2
2015,12_4,C,DANAN,1.75
2015,15_3,C,SCBR2,0.75
2015,13_2,C,SOEL,0.75
2015,13_1,C,BOGR2,13
2015,7_2,C,SPFL2,1.5
2015,12_3,C,MELE2,1
2015,9_2,C,MELE2,0.75
2015,3_3,C,SPORO,0.35
2015,7_2,C,BOGR2,0.75
2015,7_2,C,SPORO,1.5
2015,18_3,C,HODR,0.1
2015,20_1,C,HODR,2.75
2015,7_2,C,SATR12,2
2015,7_2,C,PLJA,10.35
2015,20_4,C,SPCO4,7
2015,3_1,C,PLJA,12.75
2015,9_1,C,SPFL2,2
2015,15_2,C,BOER4,0.25
2015,20_1,C,BOER4,8.85
2015,5_3,C,SPORO,1
2015,20_2,C,BOER4,5
2015,18_2,C,SATR12,1.25
2015,9_2,C,ZIGR,0.75
2015,20_3,C,SATR12,4
2015,12_4,C,MUAR2,1.5
2015,7_4,C,SATR12,5.6
2015,12_2,C,SPPO6,0.5
2015,2_4,C,SPORO,8.85
2015,7_1,C,BOGR2,2.5
2015,3_2,C,PLJA,4.75
2015,9_1,C,ZIGR,1
2015,20_2,C,SPORO,7.5
2015,5_1,C,BOGR2,4.25
2015,7_1,C,PAOB,1
2015,9_4,C,SPPO6,0.25
2015,20_1,C,TILA2,0.15
2015,18_4,C,SCBR2,0.75
2015,9_2,C,SPPO6,1
2015,12_1,C,BOER4,27
2015,18_1,C,SATR12,1
2015,2_2,C,DANAN,0.25
2015,5_3,C,DANAN,1
2015,20_1,C,SCBR2,0.1
2015,9_3,C,SPPO6,1.25
2015,5_2,C,PLJA,17.85
2015,20_1,C,SPFL2,6.5
2015,2_1,C,SPORO,1
2015,3_2,C,DANAN,1
2015,20_2,C,TILA2,0.1
2015,15_1,C,BOER4,1
2015,12_1,C,YUGL,2
2015,15_4,C,SCBR2,0.25
2015,7_4,C,SPPO6,0.75
2015,20_3,C,TILA2,0.75
2015,12_3,C,SPPO6,0.5
2015,5_4,C,DANAN,1.5
2015,1_3,F,SPORO,1.25
2015,1_4,F,SPORO,3.25
2015,6_4,F,SOEL,3.75
2015,6_3,F,SOEL,6.5
2015,6_2,F,SOEL,1
2015,1_4,F,PLJA,23
2015,4_4,F,PLJA,14.5
2015,16_2,F,PLJA,25.25
2015,8_1,F,SATR12,2
2015,6_1,F,SOEL,2.35
2015,10_3,F,MAPIP,9.5
2015,6_2,F,BOGR2,1.75
2015,8_1,F,SPORO,3.75
2015,8_2,F,BOGR2,2
2015,8_3,F,PLJA,1.5
2015,17_4,F,PLJA,50.5
2015,4_3,F,PLJA,21.25
2015,1_3,F,PLJA,19.5
2015,1_1,F,BOGR2,12.75
2015,14_3,F,PLJA,59.75
2015,4_3,F,BOER4,0.5
2015,11_1,F,SATR12,2.75
2015,8_4,F,SATR12,7
2015,1_1,F,SPORO,2
2015,11_4,F,CHER2,2.75
2015,10_1,F,SPORO,0.5
2015,6_3,F,SPFL2,1.5
2015,1_2,F,BOGR2,18.25
2015,8_2,F,SPORO,3
2015,11_4,F,BOER4,25.5
2015,19_2,F,SPORO,5
2015,6_2,F,SPFL2,2
2015,14_4,F,PLJA,43.5
2015,8_2,F,PLJA,8.5
2015,8_4,F,BOER4,7.5
2015,6_4,F,BOER4,1
2015,11_4,F,SATR12,6.5
2015,19_4,F,SPORO,5.75
2015,6_1,F,BOGR2,1
2015,6_3,F,BOGR2,0.5
2015,17_3,F,PLJA,68
2015,4_1,F,PLJA,23.75
2015,8_3,F,SPORO,3.25
2015,8_3,F,BOER4,1.25
2015,11_3,F,MAPIP,4.5
2015,4_2,F,SPORO,4
2015,19_1,F,SPORO,8.75
2015,6_4,F,PLJA,13
2015,4_4,F,BOGR2,21.5
2015,11_2,F,MELE2,2
2015,19_2,F,SPPO6,10.5
2015,8_4,F,MAPIP,17
2015,4_2,F,PLJA,33.35
2015,4_4,F,SATR12,11
2015,11_3,F,SATR12,5.5
2015,14_1,F,PLJA,32.75
2015,8_2,F,SATR12,2
2015,4_4,F,SPORO,1.25
2015,8_1,F,SPPO6,4
2015,19_2,F,SPFL2,4
2015,1_2,F,PLJA,11
2015,10_3,F,BOER4,32.25
2015,6_1,F,PLJA,5.75
2015,11_1,F,BOER4,37.5
2015,16_4,F,SPHA,1
2015,11_1,F,MAPIP,1
2015,19_3,F,BOER4,1.25
2015,16_1,F,PLJA,48.75
2015,19_4,F,MAPIP,0.05
2015,6_4,F,SATR12,2
2015,6_1,F,SATR12,1
2015,11_3,F,SPORO,3.25
2015,11_2,F,SATR12,6.5
2015,11_3,F,BOER4,15
2015,19_3,F,SPORO,0.5
2015,8_1,F,PLJA,5.75
2015,14_2,F,PLJA,33.25
2015,10_2,F,BOER4,35.1
2015,8_2,F,SPPO6,2.5
2015,16_2,F,BOGR2,9
2015,10_2,F,SPORO,0.75
2015,10_3,F,SPORO,0.75
2015,10_4,F,SPORO,1.5
2015,19_1,F,MAPIP,7
2015,6_3,F,SATR12,2.5
2015,10_3,F,SATR12,18
2015,4_3,F,BOGR2,17.6
2015,4_3,F,SPORO,1.5
2015,10_4,F,TILA2,0.1
2015,19_3,F,PLJA,1
2015,16_3,F,BOGR2,22
2015,10_1,F,SPPO6,0.5
2015,11_4,F,SPCO4,5.5
2015,10_1,F,BOER4,36.5
2015,14_1,F,BOGR2,9.5
2015,14_3,F,BOGR2,7.5
2015,16_4,F,PLJA,25
2015,6_2,F,PLJA,7.75
2015,19_2,F,BOER4,13
2015,17_1,F,PLJA,62
2015,19_4,F,BOER4,4.5
2015,11_2,F,BOER4,43.75
2015,11_4,F,SPORO,1.75
2015,11_2,F,SPORO,2.5
2015,6_3,F,PLJA,9.6
2015,4_2,F,BOGR2,17.5
2015,10_2,F,SPPO6,0.5
2015,17_2,F,PLJA,78
2015,14_4,F,BOGR2,5.25
2015,19_1,F,SPPO6,3.5
2015,10_2,F,SATR12,4
2015,14_4,F,SATR12,1
2015,16_3,F,PLJA,17
2015,10_4,F,BOER4,10
2015,8_2,F,TILA2,0.5
2015,8_3,F,TILA2,1.5
2015,14_1,F,SPHA,0.1
2015,8_3,F,SPPO6,4
2015,17_4,F,BOGR2,11
2015,17_1,F,SPORO,1.25
2015,19_4,F,SPCO4,6
2015,11_3,F,SPCO4,19
2015,11_2,F,SPCO4,2
2015,14_2,F,BOGR2,0.5
2015,19_2,F,SATR12,2
2015,14_4,F,SPORO,2
2015,8_4,F,TILA2,1
2015,17_1,F,BOER4,5
2015,19_3,F,TILA2,0.75
2015,19_2,F,BOGR2,19
2015,11_4,F,ARIST,0.25
2015,11_3,F,SPPO6,0.25
2015,10_1,F,SPCO4,6
2015,8_1,F,MUAR2,1.5
2015,1_4,F,MUAR2,0.25
2015,10_1,F,BOGR2,6
2015,1_3,F,BOGR2,7
2015,16_3,F,SATR12,0.25
2015,11_1,F,SPORO,0.5
2015,19_1,F,MUAR2,3.5
2015,4_1,F,BOGR2,32.5
2015,19_1,F,BOER4,4.5
2015,19_3,F,SPPO6,1
2015,19_4,F,GUSA2,21
2015,11_1,F,MUAR2,2.5
2015,11_2,F,BOGR2,0.5
2015,10_4,F,BOGR2,0.25
2016,9_3,C,SPPO6,4
2016,9_3,C,ZIGR,2.1
2016,20_1,C,MAPIP,8.5
2016,20_2,C,MAPIP,27
2016,9_1,C,ZIGR,1.6
2016,12_2,C,MELE2,1.5
2016,9_1,C,MAPIP,23.25
2016,12_4,C,ASFE2,0.6
2016,3_1,C,PLJA,11.5
2016,9_2,C,MAPIP,4.1
2016,15_3,C,PLJA,53
2016,9_2,C,SPPO6,3
2016,7_1,C,SATR12,19.35
2016,20_4,C,EPTO,7
2016,12_3,C,MELE2,6
2016,13_2,C,MAPIP,0.75
2016,7_2,C,PAOB,2
2016,20_3,C,MAPIP,3.05
2016,7_1,C,PLJA,23.55
2016,12_4,C,MAPIP,3.5
2016,13_2,C,SPCR,2
2016,20_4,C,MAPIP,8.95
2016,15_1,C,STPA4,0.75
2016,7_3,C,PLJA,19.5
2016,7_1,C,PAOB,3.75
2016,9_1,C,BOER4,48.85
2016,5_2,C,PLJA,31.5
2016,15_2,C,SPPO6,1.5
2016,7_4,C,SPCR,1
2016,5_3,C,SPCR,4
2016,13_3,C,SPCR,3.5
2016,12_1,C,BOER4,34.5
2016,2_2,C,SATR12,24
2016,13_4,C,PLJA,17.35
2016,13_3,C,PLJA,30.25
2016,3_2,C,PLJA,1
2016,5_3,C,GAPI,1
2016,7_1,C,SPCR,2.5
2016,3_4,C,SPCR,2
2016,5_1,C,SPCR,2
2016,15_1,C,PLJA,44.85
2016,5_4,C,PLJA,19.15
2016,20_1,C,EPTO,3.5
2016,7_2,C,PLJA,19.35
2016,15_1,C,SPPO6,0.1
2016,2_4,C,SATR12,35
2016,12_2,C,MAPIP,18.25
2016,13_3,C,MAPIP,0.5
2016,2_4,C,SPCR,5
2016,2_3,C,SATR12,35
2016,13_3,C,SCBR2,3
2016,12_3,C,EPTO,8
2016,7_4,C,SATR12,26.75
2016,12_2,C,EPTO,30
2016,9_3,C,MAPIP,1.3
2016,9_2,C,ZIGR,0.75
2016,20_3,C,BOER4,25
2016,2_2,C,BOGR2,34
2016,9_2,C,BOER4,29
2016,20_4,C,SPPO6,2.5
2016,20_3,C,KRLA2,1
2016,18_2,C,SATR12,13.5
2016,7_3,C,SATR12,22
2016,12_4,C,MUAR2,2.5
2016,13_1,C,SPCR,2.75
2016,5_3,C,MAPIP,1
2016,7_1,C,DIWI2,0.5
2016,7_3,C,PAOB,1
2016,9_3,C,BOER4,68
2016,13_2,C,SCBR2,4.9
2016,2_1,C,SATR12,27.5
2016,5_2,C,DIWI2,0.5
2016,3_3,C,PLJA,14.75
2016,13_4,C,SPCR,3
2016,18_3,C,SPCR,3.5
2016,9_1,C,DIWI2,3
2016,12_1,C,MAPIP,1.25
2016,7_2,C,SPFL2,2
2016,15_3,C,SPPO6,0.75
2016,13_4,C,SPPO6,3.5
2016,12_1,C,SATR12,5.5
2016,12_3,C,MUAR2,2.5
2016,5_1,C,PLJA,37.8
2016,18_4,C,SPCR,3.5
2016,20_4,C,BOER4,44.5
2016,3_1,C,MAPIP,1
2016,7_2,C,SATR12,12.5
2016,18_2,C,SPCR,3.5
2016,12_3,C,SPPO6,5
2016,9_4,C,TILA2,0.05
2016,9_2,C,MELE2,2
2016,15_4,C,SPPO6,4.25
2016,18_2,C,PLJA,23.7
2016,9_1,C,SATR12,3.5
2016,20_3,C,TILA2,0.41
2016,18_1,C,SATR12,1
2016,3_2,C,NAHI,0.75
2016,5_3,C,KAPA,0.25
2016,18_1,C,PLJA,36.45
2016,15_2,C,SCBR2,3.85
2016,9_1,C,CHSES,0.01
2016,20_1,C,SPPO6,1
2016,18_4,C,PLJA,37.45
2016,15_4,C,PLJA,24.35
2016,20_3,C,SPPO6,3
2016,3_4,C,CHSES,0.1
2016,20_2,C,EUEX4,0.01
2016,7_1,C,BOER4,4.25
2016,5_4,C,SPFL2,2
2016,7_3,C,SPFL2,1
2016,15_2,C,PLJA,40.25
2016,2_3,C,BOGR2,16
2016,9_4,C,BOER4,21
2016,9_1,C,SPFL2,2
2016,20_4,C,SPCO4,10
2016,13_2,C,PLJA,17.1
2016,5_3,C,PLJA,23.11
2016,12_3,C,BAMU,0.5
2016,18_4,C,SATR12,2
2016,20_4,C,SATR12,6
2016,15_1,C,SCBR2,0.75
2016,12_1,C,EUEX4,0.05
2016,2_4,C,BOGR2,7.5
2016,7_2,C,BOER4,2
2016,7_4,C,PLJA,36.75
2016,12_2,C,SOEL,2.75
2016,7_1,C,SPFL2,2
2016,5_4,C,NAHI,2.25
2016,9_3,C,SATR12,5
2016,13_2,C,SPPO6,2.5
2016,20_1,C,SPFL2,5.5
2016,18_1,C,SPFL2,1.5
2016,20_1,C,BOER4,15.5
2016,9_2,C,MUAR2,2.25
2016,18_3,C,SATR12,2.25
2016,7_1,C,MAPIP,0.5
2016,13_4,C,SCBR2,1.75
2016,12_2,C,DANAN,4.5
2016,5_4,C,CHSES,0.25
2016,12_2,C,SPORO,1.5
2016,12_1,C,SOEL,1.25
2016,5_1,C,SPFL2,1
2016,12_3,C,DANAN,2
2016,7_2,C,BOGR2,0.5
2016,5_2,C,BOGR2,17
2016,5_1,C,BOGR2,7.35
2016,20_2,C,TILA2,0.05
2016,9_1,C,BAMU,3
2016,9_1,C,EUEX4,0.05
2016,2_1,C,BOGR2,23.5
2016,7_1,C,EUEX4,0.05
2016,9_2,C,SATR12,11
2016,20_2,C,SPCR,1
2016,2_4,C,HYFIC,1.5
2016,7_4,C,SPFL2,2.5
2016,13_1,C,SCBR2,2.35
2016,5_3,C,BOER4,15.25
2016,7_2,C,KAPA,0.05
2016,13_3,C,SOEL,2.75
2016,7_4,C,BOER4,5.5
2016,20_1,C,KAPA,0.05
2016,12_1,C,DANAN,1.5
2016,5_4,C,BOGR2,7.5
2016,20_1,C,SPORO,0.25
2016,13_1,C,BOGR2,20
2016,18_1,C,SPORO,1
2016,20_1,C,HYFIC,0.5
2016,13_1,C,PLJA,5.5
2016,20_4,C,BOGR2,1
2016,7_1,C,BOGR2,2
2016,15_1,C,MUAR2,2
2016,9_4,C,SPPO6,4
2016,20_3,C,TOAN,0.75
2016,9_2,C,EUEX4,0.05
2016,20_2,C,NYCT,0.01
2016,3_4,C,BOGR2,17.75
2016,18_3,C,PLJA,26.15
2016,12_2,C,BOER4,59
2016,20_4,C,SPORO,7
2016,5_1,C,BOER4,0.25
2016,5_1,C,NAHI,0.75
2016,20_2,C,BOER4,5.5
2016,18_2,C,BOER4,0.1
2016,3_3,C,BOGR2,6.5
2016,3_3,C,BOER4,1
2016,12_1,C,GUSA2,0.5
2016,13_2,C,SOEL,2.25
2016,20_2,C,MUAR2,7
2016,3_4,C,PLJA,10
2016,3_1,C,BOGR2,16
2016,3_2,C,BOER4,28.5
2016,12_3,C,SOEL,1
2016,2_2,C,SPCR,1.5
2016,12_1,C,YUGL,6
2016,5_2,C,EUEX4,0.05
2016,15_3,C,SCBR2,0.85
2016,5_1,C,BOBA2,0.01
2016,5_4,C,BOER4,7.5
2016,20_4,C,TOAN,0.25
2016,7_3,C,SPCO4,1
2016,18_1,C,BOER4,0.5
2016,12_4,C,BOER4,5.5
2016,12_3,C,BOER4,32
2016,15_4,C,BOGR2,8.5
2016,18_4,C,SCBR2,0.5
2016,9_4,C,MAPIP,15.1
2016,9_4,C,SATR12,3
2016,12_4,C,DANAN,2.5
2016,12_1,C,HODR,1
2016,9_2,C,SPORO,1
2016,20_1,C,HODR,2
2016,13_1,C,SOEL,1.5
2016,12_3,C,HODR,3.75
2016,15_4,C,SCBR2,1.5
2016,20_4,C,DAPU7,0.35
2016,12_4,C,HODR,3
2016,18_3,C,HODR,1
2016,9_1,C,SPORO,1
2016,8_3,F,TOAN,1
2016,6_4,F,SPCR,2
2016,14_2,F,PLJA,90.25
2016,16_1,F,SATR12,27.5
2016,16_3,F,PLJA,21.1
2016,4_1,F,BOGR2,31.5
2016,16_2,F,PLJA,26.5
2016,11_4,F,SATR12,28.5
2016,10_2,F,CHLA10,0.25
2016,14_3,F,SATR12,4
2016,6_3,F,SPCR,3
2016,8_2,F,ARPU9,0.75
2016,8_3,F,SPFL2,1.5
2016,8_4,F,BOER4,11.5
2016,4_1,F,SATR12,84
2016,14_2,F,SATR12,16
2016,4_3,F,PLJA,20
2016,17_4,F,ARPU9,1
2016,4_2,F,SATR12,56
2016,16_4,F,SPHA,2
2016,19_2,F,SPFL2,4
2016,11_3,F,SATR12,28.5
2016,6_3,F,PLJA,29.75
2016,10_1,F,CHLA10,2.5
2016,1_3,F,SPCR,3
2016,1_4,F,SPCR,3.5
2016,10_3,F,SPFL2,1.5
2016,17_2,F,PLJA,85
2016,1_3,F,BOGR2,16
2016,16_2,F,SATR12,9.5
2016,16_4,F,SATR12,36.5
2016,4_1,F,SPCR,3
2016,19_4,F,BOER4,7
2016,4_2,F,PLJA,33.5
2016,10_1,F,SATR12,1.5
2016,4_4,F,SPCR,1
2016,4_3,F,SATR12,49.25
2016,11_1,F,MAPIP,5.5
2016,14_3,F,PLJA,76.5
2016,8_1,F,SPFL2,3
2016,8_2,F,HYFIC,1
2016,6_3,F,EUEX4,0.1
2016,8_2,F,SPCO4,9
2016,17_3,F,EUEX4,0.25
2016,8_3,F,BOER4,1
2016,8_3,F,MAPIP,4.75
2016,8_4,F,MAPIP,49
2016,8_4,F,SATR12,0.5
2016,17_3,F,PLJA,70
2016,11_2,F,MELE2,2
2016,11_4,F,SPFL2,5
2016,16_1,F,PLJA,43.5
2016,4_3,F,SPCR,2
2016,8_1,F,SATR12,13
2016,8_1,F,BOER4,0.5
2016,19_3,F,BOGR2,2
2016,14_4,F,SPFL2,1
2016,11_2,F,MAPIP,7.7
2016,4_2,F,SPCR,2.5
2016,19_2,F,SATR12,10
2016,8_2,F,BOGR2,5
2016,6_2,F,PLJA,35
2016,6_2,F,EUEX4,0.01
2016,14_1,F,PLJA,51
2016,8_3,F,SATR12,31.5
2016,8_2,F,SATR12,11
2016,19_1,F,SPFL2,2.5
2016,4_1,F,DIWI2,0.5
2016,16_3,F,SATR12,1.5
2016,19_3,F,BOER4,2.1
2016,1_4,F,CHSES,0.1
2016,8_2,F,DIWI2,1.5
2016,1_4,F,PLJA,21.25
2016,11_2,F,SATR12,32
2016,8_2,F,MAPIP,7.75
2016,1_2,F,BOGR2,27
2016,1_2,F,CHSES,0.25
2016,8_3,F,SPCO4,7
2016,1_4,F,SATR12,35
2016,4_1,F,PLJA,7
2016,19_2,F,BOGR2,27
2016,6_1,F,EUEX4,0.01
2016,11_4,F,CHER2,8
2016,11_1,F,SPCR,4.5
2016,1_3,F,SATR12,30
2016,1_4,F,KAHI,0.25
2016,14_4,F,PLJA,46.25
2016,8_3,F,BAMU,0.5
2016,1_2,F,SATR12,28
2016,1_1,F,BOGR2,31.5
2016,10_2,F,SATR12,53
2016,17_4,F,BOGR2,7.5
2016,10_2,F,PEAN,0.01
2016,1_1,F,SPCR,5
2016,4_3,F,BOGR2,12.5
2016,4_2,F,BOGR2,8.5
2016,1_2,F,SPCR,4
2016,17_2,F,NAHI,1
2016,19_1,F,SATR12,18
2016,6_4,F,BOER4,0.5
2016,17_3,F,SATR12,11
2016,17_1,F,KAPA,0.1
2016,19_1,F,BOER4,8
2016,8_3,F,PLJA,9
2016,8_1,F,SPCO4,10.5
2016,16_4,F,BOGR2,2
2016,10_1,F,BAMU,2
2016,10_4,F,MAPIP,0.25
2016,11_4,F,BAMU,0.25
2016,19_2,F,BOER4,12
2016,16_3,F,BOGR2,41.5
2016,17_2,F,SATR12,9.5
2016,16_1,F,SPCR,1
2016,1_3,F,PLJA,11.5
2016,6_3,F,BOGR2,0.5
2016,8_2,F,PLJA,28.5
2016,8_3,F,MUAR2,0.75
2016,17_4,F,SATR12,32
2016,1_4,F,EUEX4,0.1
2016,19_3,F,SPCO4,1.5
2016,17_1,F,BOER4,3.25
2016,17_3,F,KAHI,0.25
2016,11_3,F,BOER4,30.25
2016,1_1,F,SATR12,36
2016,4_4,F,BOGR2,15.5
2016,1_4,F,NAHI,3.5
2016,8_1,F,MAPIP,2.85
2016,17_1,F,SATR12,1.5
2016,6_2,F,SPFL2,4.5
2016,17_3,F,NAHI,2
2016,8_2,F,BAMU,1.5
2016,4_3,F,BOER4,1.5
2016,10_4,F,BAMU,0.5
2016,19_1,F,MUAR2,4
2016,8_1,F,MUAR2,1.5
2016,11_1,F,MUAR2,4
2016,10_1,F,BOER4,55
2016,6_2,F,BOGR2,5.25
2016,4_4,F,SATR12,71
2016,6_1,F,SPFL2,4
2016,10_3,F,MAPIP,26.5
2016,19_1,F,SPCO4,7
2016,1_4,F,KAPA,2
2016,11_1,F,SATR12,43
2016,8_1,F,TILA2,0.05
2016,1_1,F,PLJA,4
2016,6_3,F,SPFL2,4
2016,4_2,F,EUEX4,0.5
2016,6_1,F,SOEL,5.5
2016,16_2,F,BOGR2,18.5
2016,10_2,F,BAMU,3
2016,8_2,F,KAPA,0.25
2016,6_4,F,PLJA,27.6
2016,1_1,F,NAHI,1
2016,8_3,F,SPPO6,22
2016,17_4,F,PLJA,53
2016,8_2,F,SPPO6,21
2016,11_4,F,SPCO4,10
2016,17_1,F,SPORO,2
2016,11_4,F,BOER4,40
2016,16_4,F,SPCO4,1
2016,14_3,F,SPORO,1.5
2016,1_2,F,MAPIP,1
2016,11_3,F,MAPIP,23.6
2016,11_2,F,SPORO,2.5
2016,17_1,F,PLJA,66.5
2016,4_3,F,BAMU,3.5
2016,11_2,F,BOER4,55.5
2016,1_2,F,PLJA,9
2016,6_1,F,BOGR2,3.5
2016,8_2,F,TILA2,0.1
2016,6_1,F,PLJA,23.75
2016,16_4,F,PLJA,45
2016,6_2,F,MAPIP,0.5
2016,19_3,F,SPPO6,2
2016,14_4,F,BOGR2,5.5
2016,11_3,F,SPORO,0.25
2016,10_1,F,SPCO4,9
2016,1_4,F,MUAR2,0.5
2016,10_2,F,MAPIP,5.1
2016,8_1,F,SPPO6,12
2016,6_4,F,SOEL,8.5
2016,19_4,F,TILA2,0.05
2016,4_1,F,MACA2,4
2016,10_4,F,GUSA2,1.5
2016,14_1,F,SPPO6,1
2016,11_3,F,SPCO4,21
2016,19_3,F,MAPIP,1
2016,19_3,F,TILA2,0.1
2016,19_2,F,SPPO6,2
2016,11_4,F,SPORO,2.75
2016,8_1,F,PLJA,33.75
2016,14_4,F,OPPH,13
2016,19_1,F,SPPO6,3.75
2016,10_1,F,MAPIP,5
2016,4_1,F,BAMU,2.5
2016,19_4,F,GUSA2,50
2016,11_4,F,MAPIP,1.45
2016,4_2,F,BAMU,6
2016,10_3,F,SPCO4,3.5
2016,4_4,F,PLJA,20
2016,10_1,F,BOGR2,4
2016,14_1,F,MAPIP,0.25
2016,6_3,F,SOEL,11.1
2016,11_2,F,SPCO4,5
2016,19_1,F,MAPIP,13.25
2016,6_3,F,SATR12,35
2016,10_1,F,SPPO6,3
2016,11_1,F,SPORO,1
2016,6_4,F,SATR12,54
2016,10_2,F,BOER4,47
2016,10_3,F,BOER4,21
2016,6_2,F,SATR12,24
2016,14_1,F,BOGR2,14
2016,11_1,F,BOER4,31
2016,17_1,F,MAPIP,3.5
2016,19_4,F,PLJA,2.5
2016,10_3,F,SATR12,21.5
2016,6_1,F,SATR12,21
2016,16_4,F,MAPIP,0.1
2016,10_4,F,BOER4,15.5
2016,19_3,F,PLJA,4.5
2016,10_2,F,SPPO6,0.25
2016,10_4,F,SATR12,16.5
2016,10_3,F,GUSA2,3
